Date,Location,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Pressure,Rain Tomorrow,Temp_Humidity_Interaction,Wind_Cloud_Ratio,Year,Month,Day
2024-01-28,New York,-0.1725228713981382,-0.4550467829670481,0.8826880148816858,-0.40030455483165506,-1.2393291008096827,-1.5749228470656411,0,-0.43165014003260205,1.5773876734779326,2024,1,28
2024-01-29,New York,1.4080685856774835,-0.7394766379850284,1.1813598241301635,-0.7361024241054923,0.6573646342526602,1.0453286770584747,0,0.0526161005196297,-0.08592755547765278,2024,1,29
2024-01-30,New York,-1.019110004803474,-0.3294867779772154,-1.3747960376679194,-0.8226852798325008,0.06186388206360053,0.7799343770091026,0,-0.7915756390466447,-0.8476366283511497,2024,1,30
2024-01-31,New York,-1.1804165057192617,0.07165951315154999,0.10893933496672971,-0.8226852798325008,-1.4936814333845927,1.6452954320232276,0,-0.6849101814291918,1.558275145173078,2024,1,31
2024-02-01,New York,-1.2040841381179361,0.5578826548903079,-1.0955822933274555,0.23583076345934528,0.25373610470824753,0.5737182568379416,1,-0.46923970039342805,-0.757811612899012,2024,2,1
2024-02-02,New York,-0.38475280158853387,0.3940097216671568,0.30204944363825786,-0.8226852798325008,-0.0843894427721576,-1.4305962951985545,0,0.027380915191614355,-0.1280679381665873,2024,2,2
2024-02-03,New York,-0.532647147356062,1.5168968194037682,-0.6424369613696338,0.030874429545022643,-1.421355406487213,0.2505963206522592,1,0.6327239792203151,0.36165488391709594,2024,2,3
2024-02-04,New York,1.4978048522567384,-0.6394462678877021,1.1577267328396816,-0.2134231009341319,-1.4491556608440346,-1.0710891601408867,0,0.202446185031973,2.7415019964672553,2024,2,4
2024-02-05,New York,-1.6706545391448842,0.6492759060817461,-1.405440723704615,-0.24330750042260446,0.4786173079099278,1.4196051361942281,0,-0.7808755572892675,-0.8804681392444792,2024,2,5
2024-02-06,New York,1.506554022553497,-0.8856970623985163,-0.07551082961691731,1.7260117970060893,-0.28846249271086283,-0.749838301034199,0,-0.06675223070953169,-0.20946367808554242,2024,2,6
2024-02-07,New York,-1.0909373462144716,1.4592211246329214,-0.12371512411527129,0.27697627811053427,-0.279975483834062,-0.7987689077836366,1,0.06556187542340793,-0.23563595770498666,2024,2,7
2024-02-08,New York,-0.7022915752083893,0.9754040277772988,0.27125089008979775,0.21303761488227901,0.788404129736569,0.8956836891511347,1,0.14878526126670527,-0.3959506731886555,2024,2,8
2024-02-09,New York,-0.26629003575904914,0.5492104398633012,0.3015846430329254,-0.34700920877099184,0.10307653493710946,1.6813321109824118,0,0.2181028857159739,-0.2010048325383935,2024,2,9
2024-02-10,New York,-0.7854388923071195,-1.020750263340094,0.7899333831497608,-0.22064765405516423,-0.48692546840500867,-0.5143159377946726,0,-1.0629285771965398,0.3422347898112957,2024,2,10
2024-02-11,New York,0.29071228740081134,1.2533561545944123,-0.5934341319489168,-0.8226852798325008,-1.3334261581015605,-0.32845094399846,0,1.2093187717899676,0.26353202351593097,2024,2,11
2024-02-12,New York,1.666623338180517,0.12774546776319487,1.5453288446042106,-0.44650791274713997,-1.2949758601409977,-0.7225542357456421,0,1.159851674472298,2.445985321737527,2024,2,12
2024-02-13,New York,1.3187904319907824,-1.3095360110818925,-0.3820723016059117,0.4400383107875208,-1.6875670735813828,-1.0287253348470844,0,-0.5936157327265376,1.7271137328853685,2024,2,13
2024-02-14,New York,-1.4241317409349106,0.9205635851728565,-0.861936320401968,0.8123978648121508,-0.3676692879162925,1.4113133415397887,1,-0.47873032633766954,-0.5607827147078905,2024,2,14
2024-02-15,New York,-1.06809335121853,1.3336915652266352,-0.1915893666281342,0.6704602708491898,0.5031219380989104,1.060698468045961,1,0.023775280175726565,-0.4832067463894092,2024,2,15
2024-02-16,New York,-0.1037161955329031,-1.6981568616774465,0.7300843455684674,-0.8226852798325008,0.3613794450568933,1.4760127208260083,0,-1.3070401442750528,-0.1345437814296019,2024,2,16
2024-02-17,New York,-1.7151189660353652,-1.562439391287203,-0.5590007831336077,-0.8226852798325008,-0.35927005021088027,1.2549110452624128,0,-1.5980848881950396,-0.41460241844679835,2024,2,17
2024-02-18,New York,-0.11126471029560153,1.6920164631024381,-0.7137697773990049,0.15471191517901903,0.0637773084571079,-1.513302635580732,1,1.1668865354351252,-0.5871295679758872,2024,2,18
2024-02-19,New York,0.7854212311170651,0.49056519519961117,1.2921904116798035,-0.8226852798325008,0.7658040797804195,0.8855557694778625,0,0.9383981389867219,-0.0868687730197963,2024,2,19
2024-02-20,New York,-0.4055374632386532,0.6661551481832845,0.11966968190793825,0.8688091627143377,-0.15858421214971638,1.5752934594228518,1,0.19275861655578908,-0.17550414860879196,2024,2,20
2024-02-21,New York,-0.33598367107975097,-0.4939329518480593,-0.951587043424466,-0.4518762626346853,1.7063389601698888,0.8623921993493282,0,-0.5400342279591355,-0.8132471601902729,2024,2,21
2024-02-22,New York,-0.2927588803245786,1.7006416911747706,0.8904367658677519,-0.8226852798325008,0.1256177178478851,-1.5981248372374204,0,0.9903729397800051,0.016833709721351956,2024,2,22
2024-02-23,New York,1.1700606718772713,-0.5707967117294235,-0.3262234253876962,1.8979435234776132,1.0895358138260813,1.33485593701075,0,0.12287602762640444,-0.6118236462401311,2024,2,23
2024-02-24,New York,-0.8920155041730806,-1.3411469352735284,-1.7310238564575708,0.46630556558116737,0.32646973467805357,-1.367758607459787,0,-1.2775925050910342,-0.9882750327217574,2024,2,24
2024-02-25,New York,0.4442093304886777,-0.27142842489913316,-1.6178406394261222,-0.8226852798325008,0.3381094091715893,-0.7553388978733113,0,0.035866647858587175,-0.9486425688348471,2024,2,25
2024-02-26,New York,-0.6675237033212325,-0.48938804987362283,-1.5637033504518925,-0.8226852798325008,-0.26618997612814194,-0.0019052204562916882,0,-0.7006795078797364,-0.910367081712008,2024,2,26
2024-02-27,New York,-0.31434439023827243,-0.9088360488782536,0.5710719621237056,-0.8226852798325008,-0.7681750480027068,1.1292303634818697,0,-0.8125812108236312,0.4806464651326628,2024,2,27
2024-02-28,New York,1.4907827886302047,0.8590243093836716,-0.6884500773243536,-0.8226852798325008,1.386808934672648,-1.4261061919875226,0,1.856213669164391,-0.7326814109616395,2024,2,28
2024-02-29,New York,-1.0374756059406187,0.7129602659216914,-0.8954828999943959,-0.38411057599417475,-0.666034825597669,1.4131428475388093,0,-0.2664928070457164,-0.49252023309839205,2024,2,29
2024-03-01,New York,-1.6226459697018498,0.4751951926506711,1.1285181302444431,1.0518982509363963,1.3496335868014124,-1.1191664756535626,1,-0.8097844147851758,-0.27944609090811773,2024,3,1
2024-03-02,New York,0.5216652383039814,0.8467817309619133,-1.5628178364444805,-0.8226852798325008,0.4757072259093813,-0.19033820748045438,0,1.0605193748526116,-0.9325297673442037,2024,3,2
2024-03-03,New York,0.6787948899064677,-1.014667281345161,-0.48054336989489727,0.24170756123471532,0.6632675629364506,-0.5106164024761095,0,-0.5166798327212156,-0.6016953116226952,2024,3,3
2024-03-04,New York,-1.351472925533922,0.05904090173475652,0.9391249852611155,1.1266055610561219,-0.3540143584182157,-0.04662982481472224,1,-0.7974276178204037,0.3145373898817442,2024,3,4
2024-03-05,New York,0.4619165784749086,-1.4519337730457256,-0.40150039038153673,0.24475199860067934,0.6422615274307899,0.6505145014012044,0,-0.9751248219727652,-0.5741202071435747,2024,3,5
2024-03-06,New York,0.5949296509378079,0.5366988424976709,-0.8652325513027116,-0.5242155580693956,1.6238504835863916,-0.7565758325574458,0,0.8418889459922241,-0.7895344922560789,2024,3,6
2024-03-07,New York,-1.0106048483222434,0.12811010352397917,-1.454898197276832,-0.05223123312041173,-1.0066486738029519,-0.195729303431832,1,-0.549398101966565,-0.7736223147563912,2024,3,7
2024-03-08,New York,-0.36348906150948,1.0500920482413927,-1.6730600582042925,-0.8226852798325008,-0.8234880396901666,0.7480870176237862,0,0.48256374629459103,-0.9492719638085659,2024,3,8
2024-03-09,New York,0.8999371030564459,0.9571428539158672,-0.5610731820837265,0.8058663544237972,-0.979553207906505,-1.1522722915926233,1,1.4725643730620026,-0.10240290743436593,2024,3,9
2024-03-10,New York,0.1708106245546521,-0.045292828524081424,-1.3280434018073894,-0.8226852798325008,-1.1774194127341742,0.21022921466027603,0,0.0669630187479918,-0.618162382806509,2024,3,10
2024-03-11,New York,-1.3149323365440349,0.47099496058323437,0.6161905612968076,-0.6294217710985299,-0.06272250431374908,0.5524568410597077,0,-0.5901226074911761,-0.0056601950262513525,2024,3,11
2024-03-12,New York,-0.2256609172199923,1.22729642628328,-0.2662399887905733,1.4752889680096397,1.5790103743928485,1.6002381216627604,1,0.7250144481971709,-0.6478280571926253,2024,3,12
2024-03-13,New York,-1.4225712278901357,1.5256138818679286,0.31402691796837173,0.15050050818945995,1.304495042653084,-1.2273382292952397,1,-0.22163998103326324,-0.4746872638433554,2024,3,13
2024-03-14,New York,0.4559706375554163,0.25385259437756313,-0.29936712251645725,0.35036201177095005,0.9544602555607932,0.9897755744639924,1,0.49569067122614235,-0.5877175326193258,2024,3,14
2024-03-15,New York,1.620794912939539,1.0557253756294775,0.5860018206789239,-0.3941813892167478,-0.15059674171680773,-1.3297861686375414,0,2.185021948935599,0.02512402419991254,2024,3,15
2024-03-16,New York,-1.1708286549497213,0.8231489093150678,0.4976999759509495,-0.8226852798325008,-1.288409644393227,1.6284763273969431,0,-0.3168470229399737,1.329607259515291,2024,3,16
2024-03-17,New York,-0.8637746243931014,1.724858297019959,-1.280028883041012,-0.8226852798325008,-0.9867024252671389,-0.8704233925065171,0,0.4286225860868212,-0.6442651384130262,2024,3,17
2024-03-18,New York,-1.3266523516416644,1.4150578010518178,0.027046923341979175,-0.7455813132449657,0.8834150093316081,0.08233770213492939,0,-0.17818776712436452,-0.4846995761420495,2024,3,18
2024-03-19,New York,0.10754928445420972,1.7084471929060459,-1.0555799831674981,0.31299298058992836,-0.579750516154113,-1.5244779658200756,1,1.39968723769305,-0.610006851669672,2024,3,19
2024-03-20,New York,0.09119052225396386,-0.10371955710663894,-0.2591579570559385,-0.8226852798325008,-1.4651207238816535,-0.44701218200157916,0,-0.026081846834645678,0.9595000877591966,2024,3,20
2024-03-21,New York,1.0112945062752756,0.4700267534478323,-0.45217937481151166,1.5588769492103103,-0.9196487622430624,-0.07087176411752401,1,1.0814308989014565,-0.06856793956339316,2024,3,21
2024-03-22,New York,-0.3261080559166202,1.530468609412479,-1.5945074701434134,-0.5297498666005239,-1.6921344589749034,-0.6640856873037676,0,0.8410919738397392,-0.7083621329769736,2024,3,22
2024-03-23,New York,-0.5831534448113029,1.3259817628533492,1.0047121993357366,-0.8226852798325008,0.9395031690490504,-1.124380785764982,0,0.4657407107138176,-0.21901014250626066,2024,3,23
2024-03-24,New York,-1.0278697839204705,-0.3676383590788835,-0.6413034121857123,-0.8226852798325008,-0.8247232243986468,-1.2303581112477087,0,-0.8158899371447189,-0.2622190008288682,2024,3,24
2024-03-25,New York,-0.08697833280231097,-0.453756480564902,-0.7484179160477207,0.01804708064556303,0.7369172542640482,0.3149204604473548,0,-0.38776740337469817,-0.692378564084834,2024,3,25
2024-03-26,New York,-0.26584113797563846,0.2549035362571908,-0.22331352804412594,0.4305178913567562,1.574074841886157,0.7860160462159785,1,0.014195369831780477,-0.6373765372147816,2024,3,26
2024-03-27,New York,1.069343889234735,-0.6790050576067509,-1.3952412606400002,-0.8226852798325008,0.784790552291871,1.3458632920053384,0,-0.03390287149445495,-0.8888835399522828,2024,3,27
2024-03-28,New York,1.3340156946409165,-1.1318372687069886,-0.9983639755449144,1.180339332412927,-1.12984771672854,-0.5116001286945722,0,-0.3990585002615106,-0.3485246229751992,2024,3,28
2024-03-29,New York,-0.2551656421098961,-0.8501338663594892,-1.708907353939843,0.7715992810917377,0.9327818439619806,-0.16993356418559605,0,-0.748292158924074,-0.982140651231539,2024,3,29
2024-03-30,New York,-1.009493511626767,-0.842621650318538,1.2913550470876933,0.6837256762475235,1.1740198479907311,-1.2037186814266219,0,-1.053102860585476,-0.19903936592281007,2024,3,30
2024-03-31,New York,-0.14182778350346836,0.4560412912625418,-1.194025675724179,0.5555133721799128,-0.48202702609183506,-1.2760887894327495,1,0.24250641575176296,-0.7055148822154877,2024,3,31
2024-04-01,New York,-1.2662189256493075,-1.0369354911955335,-1.0460318191633564,-0.8226852798325008,-0.47521048084624645,0.10076273848159109,0,-1.2478965974342633,-0.6291571650668468,2024,4,1
2024-04-02,New York,0.8257894185475461,-1.1428001585068603,-0.6171298569147978,-0.8226852798325008,-0.3977263228629865,0.5684399592987948,0,-0.5839028526348725,-0.43082173208281055,2024,4,2
2024-04-03,New York,0.13744121166109366,-1.4783829892201805,1.0338742137175174,1.5241255878351865,-0.08508027520860655,-0.7814668407377727,0,-1.0829954005666358,0.18193415457590045,2024,4,3
2024-04-04,New York,0.6189856220358944,-0.3266450284945986,-0.5817211211104538,-0.8226852798325008,-1.5581458261248782,-1.0516415962348769,0,0.08133487704635906,0.7873227818442314,2024,4,4
2024-04-05,New York,-1.4781137256932049,0.9988848427074293,0.24945046606596208,-0.8226852798325008,-1.211517209524331,-1.1365786956811794,0,-0.49113901482310685,0.8961160678059265,2024,4,5
2024-04-06,New York,-1.6372413673252229,1.5589203242962433,-0.6660798316770132,0.57167013756389,-0.5035081581851335,0.5949256597023426,1,-0.4166547931192307,-0.4202838539611086,2024,4,6
2024-04-07,New York,-0.2305392518575066,-0.7362263072097992,0.439942836598627,0.07328662685186034,-0.9826283868872674,-1.481864920999351,0,-0.6582231270137775,0.6595292344141854,2024,4,7
2024-04-08,New York,-1.530129369376272,-1.625168536997749,-0.6003144581520912,1.4338058212683213,1.283553577927151,-0.3855000917563151,0,-1.5782073458027854,-0.7026232413311708,2024,4,8
2024-04-09,New York,0.006758317458389895,0.4210783576852103,1.121589629130078,-0.4618065553906784,0.3010358882518186,0.6266387560495361,0,0.32231880720453054,0.025997533578442863,2024,4,9
2024-04-10,New York,-0.14492659696835752,0.5028560945873619,1.1533274952277826,0.40407779770042984,0.7117440280917424,0.8313275605588175,1,0.2741041579206033,-0.11181707791433469,2024,4,10
2024-04-11,New York,-0.8917902662338322,-0.4818142216708363,0.7684336640325495,-0.8226852798325008,-0.46770990632765025,-1.2304969424051428,0,-0.8072846226319201,0.3154924752834458,2024,4,11
2024-04-12,New York,1.0441378322677424,0.0902921759991241,1.287220368724822,0.4456343839325504,1.1204796102333978,-0.471478574936743,1,0.7248943896588403,-0.18706718595311972,2024,4,12
2024-04-13,New York,0.3444571134028702,-1.0125542077048113,0.35211652986358244,1.3287814986142479,1.0276284539968115,0.994348002865707,0,-0.6388448403985972,-0.41897926525472295,2024,4,13
2024-04-14,New York,0.32156700807568517,1.5353397647709794,-0.3639122723946069,-0.24178905730137978,0.44743471949456,-1.4111817181217934,0,1.471681013418156,-0.5299876676283243,2024,4,14
2024-04-15,New York,-1.203753823194147,1.141266482829372,-1.3200340175804188,0.32867394689931556,0.45062602141053526,-0.6491628276069361,1,-0.19242450931043922,-0.8506901954300713,2024,4,15
2024-04-16,New York,1.3504100314488972,-0.7499016329683609,0.2330793033013864,-0.8226852798325008,0.5941244463245514,-0.5409604867734824,0,0.016338370530853272,-0.3655352972930928,2024,4,16
2024-04-17,New York,1.4939586272917096,0.16304668649486026,1.4610587023446242,-0.7118619050714639,0.43247615001043316,0.7911819811371381,0,1.088665274484716,0.08810347262746672,2024,4,17
2024-04-18,New York,-0.4196989040725899,0.2390354812236428,-1.1550010239777029,-0.8226852798325008,-0.38592936119291904,0.35136844218323154,0,-0.09907060947719955,-0.7018716608969624,2024,4,18
2024-04-19,New York,1.5302041044781607,-0.6805962172020564,1.3145803295635479,-0.6372941220496733,0.3266714405449024,0.5356656898859631,0,0.17142277652200702,0.08324030934219741,2024,4,19
2024-04-20,New York,1.2121431036492352,0.22110453726772566,-1.0558332793194798,-0.8226852798325008,0.09639360017509457,1.3474725959024445,0,0.9667977044591707,-0.725934564318094,2024,4,20
2024-04-21,New York,1.0024114015052252,1.133240475243351,0.6529172194039541,0.7578272561926059,1.4161639669692114,-1.017104145801114,1,1.732485070685595,-0.408507349665554,2024,4,21
2024-04-22,New York,-0.45833490234312535,-1.694598309597611,0.7562079896992758,2.7167472672595574,0.5616045331266946,1.1332857160621115,0,-1.3793597831560107,-0.19006984577600405,2024,4,22
2024-04-23,New York,0.4411554822833793,-1.5225119618660745,0.48210722704340603,-0.030462530818207174,-0.24187255170743333,-1.4732516891115466,0,-1.0413692925631564,0.026890772636743138,2024,4,23
2024-04-24,New York,-0.853183720859496,1.3808167224631112,0.6387311359909988,-0.8226852798325008,-0.6499599674397541,0.470600162555724,0,0.24797115732005603,0.40172408825251393,2024,4,24
2024-04-25,New York,-1.1535772344353468,-1.5318680905146147,-0.619359700166446,0.2429023132863596,-0.11394782018002766,-1.626008361022642,0,-1.4471901842030988,-0.5109195880846492,2024,4,25
2024-04-26,New York,-0.9052640065085252,-0.8188979696436344,-0.4014586937574741,-0.8226852798325008,-0.35208679157098083,1.0333264206639912,0,-0.9973555372428728,-0.3401703295965764,2024,4,26
2024-04-27,New York,-1.2046188186001503,-0.1844436571314737,0.6764847608473034,0.8962943895087151,1.19196218584459,0.07769256640292387,0,-0.8214070067468223,-0.3630408410598328,2024,4,27
2024-04-28,New York,1.0573308389648304,1.5413746819150953,-1.651523933846998,0.483478415473914,0.289819103993526,-0.05697602903426458,1,2.190333075980046,-0.9598688028921709,2024,4,28
2024-04-29,New York,-0.6457932824057692,1.373601178393508,0.5273869473883671,-0.5532076050527673,0.6408841355041194,-0.306252443954347,0,0.4369525407239634,-0.28437422917222077,2024,4,29
2024-04-30,New York,-1.5369836147850031,-1.4586392094171008,1.7216045709730916,-0.8226852798325008,-0.06341887603799136,-0.5609287920403546,0,-1.5138283980287646,0.4575458438152396,2024,4,30
2024-05-01,New York,-0.9649548471864099,1.0796036108559053,-1.118535932619167,0.42152133893754534,0.7985782223613238,1.5879537433135107,1,-0.015893226839500414,-0.8077747089839052,2024,5,1
2024-05-02,New York,-0.8370267232881541,0.1540146914734496,-1.4592283915452529,-0.046466613739036905,0.2353759476630856,-1.162282185904228,1,-0.424043735505361,-0.8889167547398681,2024,5,2
2024-05-03,New York,1.3788406084341107,1.1983508591937686,-0.3776425693896847,-0.21895352857075745,0.8006226167875122,1.706617289702802,0,2.131863404584104,-0.589615737912026,2024,5,3
2024-05-04,New York,-1.0823769648221568,0.8798094700168534,0.6993776176503015,-0.6191951916767107,-0.997693533675566,-0.7546057577937677,0,-0.21747540435667595,0.8812635988933054,2024,5,4
2024-05-05,New York,-1.5696697469166283,-0.03162975816531575,0.5393002504125944,0.5479939411872545,0.44057734029322987,-0.5532509028041626,0,-0.9684411493055187,-0.22515059444328545,2024,5,5
2024-05-06,New York,0.18050605723898125,-1.354110484626161,-0.5508053274946175,-0.07083276748194706,-1.1770062512248547,-1.3879049750139634,0,-0.972468927400788,0.09366385577661215,2024,5,6
2024-05-07,New York,0.38054330254201685,1.4054965738137783,0.9246045059345184,-0.8226852798325008,1.3266222687986564,1.6651625732736377,0,1.4190172112861217,-0.3255979570161843,2024,5,7
2024-05-08,New York,-1.480745083089471,-0.48886491703013696,0.938253008066264,-0.8226852798325008,0.8174887464404824,0.28303976431258043,0,-1.1020589010269224,-0.20644580643059074,2024,5,8
2024-05-09,New York,0.7104432610130779,0.7131971658222768,0.9112947972526532,-0.1073233159421442,1.6421598994229851,-0.8873439873039258,1,1.0896008796996062,-0.38434196214135974,2024,5,9
2024-05-10,New York,-0.8934081831017617,1.4051673957316124,-0.41736612234360243,-0.8226852798325008,0.6413436797371153,0.7843210951457142,0,0.22378656131187075,-0.5789267123487538,2024,5,10
2024-05-11,New York,-1.6713678576263638,1.6612669591041478,-0.07682496235429112,-0.8226852798325008,-0.37011797366612964,-1.0693833311438108,0,-0.41259459103921803,-0.1736333709379311,2024,5,11
2024-05-12,New York,0.9363079096796761,0.3214475098530993,-0.6086356851497966,-0.8226852798325008,1.2829031747426107,-0.6351361116335295,0,0.8825509505421189,-0.7046720941138559,2024,5,12
2024-05-13,New York,0.19791757753877465,0.959687524814196,-0.012117010892850104,-0.8226852798325008,1.2983057191051524,0.3082728874733305,0,0.8898567914818014,-0.5558330601983792,2024,5,13
2024-05-14,New York,-0.6779339204993935,0.09719234711671623,-1.1531310456067083,3.9687796833581057,-0.8459022955743788,1.3771480616058946,1,-0.35542450936237807,-0.5965900249468225,2024,5,14
2024-05-15,New York,-1.680306414644492,0.5045190094559091,-1.5902865772159969,1.3499526912278361,1.7083471142756819,0.8660200481112766,1,-0.840672299784356,-0.9568357114228986,2024,5,15
2024-05-16,New York,-0.11299175387025133,0.7872098160591133,-1.5568140909330523,-0.791740266133742,-1.2921615117152971,-0.546617375504551,0,0.5048241260455273,-0.8053657298065449,2024,5,16
2024-05-17,New York,0.8093161667805232,0.14731660350597364,-0.03199517061391519,-0.8226852798325008,-0.4827264194676154,-1.2126053982731604,0,0.6309665291080686,-0.09379000766134622,2024,5,17
2024-05-18,New York,-0.2062509208348722,0.6515168416772406,-0.9083377765640798,1.2513246392291482,-0.947586220161482,0.7571886132245421,1,0.3347971008208409,-0.38225849033167997,2024,5,18
2024-05-19,New York,-1.3561819378923916,-1.496945952902596,0.12445821323189922,-0.8226852798325008,1.235907403997631,0.09706465549882934,0,-1.4824183124935748,-0.5127593203114517,2024,5,19
2024-05-20,New York,1.4819952538644443,0.644868036888613,1.5864710530896584,0.06287461137474704,0.8187368877741079,-0.3603283503979584,1,1.612726324552835,-0.016976634864448933,2024,5,20
2024-05-21,New York,0.7161583059383814,-0.056615649392911166,-1.6085464628723392,-0.8226852798325008,-1.337155535740734,-1.0286016005943601,0,0.38258592618975734,-0.8519026375041725,2024,5,21
2024-05-22,New York,-0.36664058542950745,1.2684037772047274,-0.17679246039243285,-0.044790244600361975,-0.34341553284277826,-0.058319218446468105,1,0.626211547505549,-0.2343991402049289,2024,5,22
2024-05-23,New York,-1.1157894821468,0.7737057614125105,-1.5146951941772668,0.17479519595567963,-1.4936879934995988,-1.5229352536768375,1,-0.2971905508627173,-0.6875796286493496,2024,5,23
2024-05-24,New York,-0.5025853542833448,1.2859006420109222,-0.4587954279349904,0.3332113868706937,-1.2483769819349213,-0.45875015631814303,1,0.5142267197915087,0.2740767780656392,2024,5,24
2024-05-25,New York,-0.09773318711496767,0.028167254610300126,-1.312145766857472,0.1305517096039246,0.6842435996645778,0.9073719027604331,1,-0.039737269802189334,-0.8597950758275289,2024,5,25
